,id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
2997,747262760028369245,https://www.airbnb.com/rooms/747262760028369245,20240928232601,2024-09-29,city scrape,"Spectacular downtown view, walk to union station","Welcome to our spacious 2 bedroom, 2 bathroom condo located in the heart of Lower Highlands in Denver! This beautifully furnished condo is the perfect home away from home for your upcoming vacation or business trip. Walk to some of Denver's trendiest restaurants Mizu, El Five, and Linger. Curl up on the comfortable sofa and catch up on your favorite shows on the flat-screen TV or simply enjoy the stunning views of the city skyline from the large windows.",,https://a0.muscache.com/pictures/miso/Hosting-747262760028369245/original/ec31a5bd-7573-48c8-963b-b226099b754c.jpeg,203120757,https://www.airbnb.com/users/show/203120757,Dare,2018-07-17,"Bethesda, MD",,within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/6787b459-c25b-4a38-b365-256c559d5b61.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/6787b459-c25b-4a38-b365-256c559d5b61.jpg?aki_policy=profile_x_medium,Highland,1,1,"['email', 'phone']",t,t,,Highland,,39.75837,-105.01013,Entire condo,Entire home/apt,5,2.0,2 baths,2.0,2.0,"[""Cleaning products"", ""Iron"", ""Smoke alarm"", ""Central heating"", ""Hangers"", ""Free dryer \u2013 In unit"", ""TV"", ""Hair dryer"", ""Hot tub"", ""Essentials"", ""Cooking basics"", ""Kitchen"", ""Dishes and silverware"", ""Paid parking on premises"", ""Bed linens"", ""Air conditioning"", ""Washer"", ""City skyline view"", ""Wifi"", ""Carbon monoxide alarm"", ""Hot water""]",$188.00,1,365,1,7,365,365,2.5,365.0,,t,4,31,61,336,2024-09-29,21,12,3,2022-12-18,2024-09-10,4.95,4.95,5.0,4.95,4.95,4.9,4.9,2022-BFN-0014534,t,1,1,0,0,0.97
2998,748041463451439266,https://www.airbnb.com/rooms/748041463451439266,20240928232601,2024-09-29,city scrape,Your winter home in Denver!,"If you're looking for a large house with plenty of space for the family, AND a location close to Denver yet a short drive to the mountains, you've found it!  This 6 bedroom, 4 bathroom is waiting for you!  Too many things to list here so  read more about this one-of-a-kind home and what it has to offer --->","Sloans Lake is a friendly, urban neighborhood in the heart of Denver, just west of downtown.  You will enjoy the architecture and character of the neighborhood while being able to be ""car-less"" if you wish to be!  Public transportation is readily available and loads of destinations are walkable (including downtown, restaurants, bars, and the lake!)<br /><br />Highlander is located:<br />• .75 mile from Sloans Lake<br />• 75 mile from the Highlands shops (many great restaurants!)<br />• 2 miles from Downtown Denver's LoDo neighborhood which includes Union Station, Coors Field, and Ball Arena<br />• 1 mile to Bronco Stadium<br />• 16. miles to Red Rocks (25 min drive)<br />• 8 miles to the Denver Zoo and City Park",https://a0.muscache.com/pictures/prohost-api/Hosting-748041463451439266/original/fc29502e-0240-4c46-847b-7692f58d574d.jpeg,4602071,https://www.airbnb.com/users/show/4602071,Julie,2013-01-06,"Denver, CO","Hi, I'm Julie! My husband, Alex, and I LOVE hosting!  I am also the proud owner of Elysium Productions, one of the world's top 10 wedding film studios. Over the past 20 years,  I have literally traveled and experienced hospitality and design all over the world while filming weddings. I'm talking about the best Airbnbs and hotels out there. This has influenced everything from the design to the experience in our Airbnbs! We can't wait to host you!",within an hour,100%,99%,t,https://a0.muscache.com/im/pictures/user/5db151d9-b1ed-4610-a4dc-89a018235830.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/5db151d9-b1ed-4610-a4dc-89a018235830.jpg?aki_policy=profile_x_medium,Five Points South,17,19,"['email', 'phone', 'work_email']",t,t,Neighborhood highlights,Sloan Lake,,39.75389,-105.03168,Entire home,Entire home/apt,14,4.0,4 baths,6.0,8.0,"[""Shampoo"", ""Garden view"", ""Fireplace guards"", ""BBQ grill"", ""Iron"", ""Long term stays allowed"", ""Private backyard \u2013 Fully fenced"", ""Smoke alarm"", ""Hangers"", ""Self check-in"", ""Fire extinguisher"", ""Bathtub"", ""Hair dryer"", ""Pack \u2019n play/Travel crib"", ""Essentials"", ""Samsung stainless steel gas stove"", ""Dedicated workspace"", ""Kitchen"", ""Microwave"", ""Cooking basics"", ""First aid kit"", ""Exterior security cameras on property"", ""Oven"", ""Pets allowed"", ""Dishes and silverware"", ""Free parking on premises"", ""Indoor fireplace: wood-burning"", ""Free street parking"", ""Bed linens"", ""Air conditioning"", ""Refrigerator"", ""Extra pillows and blankets"", ""Heating"", ""Washer"", ""TV with standard cable"", ""Private entrance"", ""Smart lock"", ""Dryer"", ""Wifi"", ""Coffee maker"", ""Carbon monoxide alarm"", ""Hot water"", ""Dishwasher""]",$924.00,30,90,30,30,1125,1125,30.0,1125.0,,t,16,36,57,147,2024-09-29,0,0,0,,,,,,,,,,2021-BFN-0001647,t,2,2,0,0,
3000,748431458677542569,https://www.airbnb.com/rooms/748431458677542569,20240928232601,2024-09-29,city scrape,Bright and cozy 2-bedroom apt. in Uptown Victorian,"Our cozy 2-bedroom loft is walking distance to restaurants, bars, parks and cafe's. It is close to public transportation, and a mile from the heart of downtown Denver. With a full kitchen, outdoor grill and patio, you can dine in or adventure out to the town.",,https://a0.muscache.com/pictures/9ae67fd3-997d-4177-a7c4-d12ba800c521.jpg,85349416,https://www.airbnb.com/users/show/85349416,Molly,2016-07-22,"Denver, CO",,within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/11c29cd2-2428-484c-9769-53b9fb32d8ea.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/11c29cd2-2428-484c-9769-53b9fb32d8ea.jpg?aki_policy=profile_x_medium,Five Points,1,1,"['email', 'phone']",t,f,,Five Points,,39.74914,-104.97484,Entire guest suite,Entire home/apt,4,1.0,1 bath,2.0,2.0,"[""Shampoo"", ""Paid washer \u2013 In building"", ""Cleaning products"", ""BBQ grill"", ""Iron"", ""Fire pit"", ""Wine glasses"", ""Long term stays allowed"", ""Smoke alarm"", ""Hangers"", ""Electric stove"", ""Self check-in"", ""Ceiling fan"", ""Outdoor dining area"", ""Room-darkening shades"", ""Fire extinguisher"", ""TV"", ""Free dryer \u2013 In building"", ""Hair dryer"", ""Coffee"", ""Essentials"", ""Barbecue utensils"", ""Books and reading material"", ""Radiant heating"", ""Dedicated workspace"", ""Kitchen"", ""Microwave"", ""Cooking basics"", ""Backyard"", ""First aid kit"", ""Outdoor furniture"", ""Oven"", ""Dishes and silverware"", ""Freezer"", ""Body soap"", ""Dining table"", ""Free street parking"", ""Bed linens"", ""Conditioner"", ""Air conditioning"", ""Refrigerator"", ""Laundromat nearby"", ""Luggage dropoff allowed"", ""Private entrance"", ""Lockbox"", ""Coffee maker: drip coffee maker"", ""Wifi"", ""Carbon monoxide alarm"", ""Hot water"", ""Shared patio or balcony"", ""Baking sheet"", ""Board games""]",$148.00,2,1125,2,2,1125,1125,2.0,1125.0,,t,3,26,44,307,2024-09-29,69,37,4,2022-12-11,2024-09-22,4.96,4.91,4.94,4.91,4.97,4.9,4.94,2022-BFN-0015052,t,1,1,0,0,3.14
3010,750684120067845968,https://www.airbnb.com/rooms/750684120067845968,20240928232601,2024-09-29,city scrape,Denver Capitol Hill Townhome w/ Fenced Yard!,"Whether you’re in town for work or play, this Denver townhome has something for everyone. Located in the trendy Capitol Hill neighborhood of the Mile High City, this 1-bedroom, 1-bathroom vacation rental gives you easy access to everything that makes Denver special. Start your morning with a walk in Cheesman Park just a few blocks away before heading out to explore. City life or outdoor adventure, you’ll have your pick of the best hiking and activities the state has to offer here!","DOWNTOWN DENVER: 16th Street Mall (2.2 miles), Union Station (2.2 miles), Denver Milk Market (2.3 miles), Larimer Square (2.3 miles) <br />SPORT/CONCERT VENUES: Coors Field (2.1 miles), Ball Arena (2.8 miles), Empower Field at Mile High (3.4 miles), Red Rocks Park and Amphitheatre (17.8 miles) <br />HIKING AREAS: North Table Mountain (16.4 miles), Mount Falcon Park (19.8 miles), Lookout Mountain (20.3 miles) <br />SKI RESORTS: Loveland Ski Area (57.8 miles), Arapahoe Basin Ski Area (65.0 miles), Winter Park Resort (67.0 miles), Keystone Resort (70.1 miles), Copper Mountain Resort (78.7 miles), Breckenridge Ski Resort (82.8 miles) <br />AIRPORT: Denver International Airport (24.5 miles)",https://a0.muscache.com/pictures/prohost-api/Hosting-750684120067845968/original/2a3a8482-5b4a-4ec9-bcc1-83496cde1277.jpeg,121718072,https://www.airbnb.com/users/show/121718072,Evolve,2017-03-20,"Denver, CO","Hi! We’re Evolve, the hospitality team that helps you rest easy when you rent a private, professionally cleaned home from us.

We promise your rental will be clean, safe, and true to what you saw on Airbnb or we'll make it right. Check-ins are always smooth, and we're here 24/7 to answer any questions or help you find the perfect property.",within an hour,100%,99%,f,https://a0.muscache.com/im/pictures/user/User-121718072/original/68a5e488-6337-4cd8-8628-82f47091144c.png?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-121718072/original/68a5e488-6337-4cd8-8628-82f47091144c.png?aki_policy=profile_x_medium,West Colorado Springs,845,1747,"['email', 'phone']",t,f,Neighborhood highlights,City Park West,,39.74077,-104.96622,Entire townhouse,Entire home/apt,6,1.0,1 bath,1.0,3.0,"[""Shampoo"", ""Toaster"", ""Iron"", ""Long term stays allowed"", ""Keypad"", ""Blender"", ""Smoke alarm"", ""Hangers"", ""Self check-in"", ""Ceiling fan"", ""Fire extinguisher"", ""TV"", ""Hair dryer"", ""Essentials"", ""Microwave"", ""Kitchen"", ""Cooking basics"", ""First aid kit"", ""Exterior security cameras on property"", ""Oven"", ""Dishes and silverware"", ""Gym"", ""Free parking on premises"", ""Bed linens"", ""Air conditioning"", ""Refrigerator"", ""Heating"", ""Private entrance"", ""Dryer"", ""Wifi"", ""Coffee maker"", ""Carbon monoxide alarm"", ""Hot water"", ""Patio or balcony"", ""Dishwasher"", ""Board games""]",$57.00,30,1125,30,30,1125,1125,30.0,1125.0,,t,0,0,6,281,2024-09-29,6,3,0,2023-02-17,2024-05-22,5.0,5.0,5.0,5.0,4.83,4.67,4.83,,t,82,82,0,0,0.3
3012,750735623417053056,https://www.airbnb.com/rooms/750735623417053056,20240928232601,2024-09-29,city scrape,Updated Denver Townhome < 1 Mi to St Joseph's,"Whether it’s work or an extended Mile High vacation that brings you to town, you’ll find everything you need at this Denver townhome. At this 2-bedroom, 1-bathroom vacation rental, you’ll be in an ideal location — near both city attractions and outdoor activities. After a morning walk in the park, stay in the city or head to the mountains. In the winter, you’ll have easy access to some of the best skiing in the country. At the end of the day, return to the property to relax in the yard.","DOWNTOWN DENVER: 16th Street Mall (2.3 miles), Union Station (2.3 miles), Denver Milk Market (2.3 miles), Larimer Square (2.3 miles) <br />SPORT/CONCERT VENUES: Coors Field (2.1 miles), Ball Arena (2.8 miles), Empower Field at Mile High (3.6 miles), Red Rocks Park and Amphitheatre (17.8 miles) <br />HIKING AREAS: North Table Mountain (16.5 miles), Mount Falcon Park (19.8 miles), Lookout Mountain (20.3 miles) <br />SKI RESORTS: Loveland Ski Area (57.8 miles), Arapahoe Basin Ski Area (65.0 miles), Winter Park Resort (67.0 miles), Keystone Resort (70.1 miles), Copper Mountain Resort (78.7 miles), Breckenridge Ski Resort (82.8 miles) <br />AIRPORT: Denver International Airport (24.3 miles)",https://a0.muscache.com/pictures/prohost-api/Hosting-750735623417053056/original/d9f221b1-a47e-4726-ad95-3941d051fd92.jpeg,121718072,https://www.airbnb.com/users/show/121718072,Evolve,2017-03-20,"Denver, CO","Hi! We’re Evolve, the hospitality team that helps you rest easy when you rent a private, professionally cleaned home from us.

We promise your rental will be clean, safe, and true to what you saw on Airbnb or we'll make it right. Check-ins are always smooth, and we're here 24/7 to answer any questions or help you find the perfect property.",within an hour,100%,99%,f,https://a0.muscache.com/im/pictures/user/User-121718072/original/68a5e488-6337-4cd8-8628-82f47091144c.png?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-121718072/original/68a5e488-6337-4cd8-8628-82f47091144c.png?aki_policy=profile_x_medium,West Colorado Springs,845,1747,"['email', 'phone']",t,f,Neighborhood highlights,City Park West,,39.74071,-104.96629,Entire townhouse,Entire home/apt,6,1.0,1 bath,2.0,3.0,"[""Shampoo"", ""Toaster"", ""Iron"", ""Long term stays allowed"", ""Keypad"", ""Blender"", ""Smoke alarm"", ""Hangers"", ""Self check-in"", ""Ceiling fan"", ""Fire extinguisher"", ""TV"", ""Hair dryer"", ""Essentials"", ""Microwave"", ""Kitchen"", ""Cooking basics"", ""First aid kit"", ""Exterior security cameras on property"", ""Oven"", ""Dishes and silverware"", ""Gym"", ""Free parking on premises"", ""Bed linens"", ""Air conditioning"", ""Refrigerator"", ""Private entrance"", ""Wifi"", ""Coffee maker"", ""Carbon monoxide alarm"", ""Clothing storage"", ""Dishwasher""]",$62.00,30,1125,30,30,1125,1125,30.0,1125.0,,t,7,7,32,307,2024-09-29,4,2,0,2023-04-02,2024-06-21,5.0,5.0,5.0,5.0,5.0,4.75,5.0,,t,82,82,0,0,0.22
3020,752840836006859935,https://www.airbnb.com/rooms/752840836006859935,20240928232601,2024-09-29,city scrape,Denver Studio: Steps to City Park + Restaurants!,"Don’t miss the chance for a unique stay in Denver’s historic Whittier Neighborhood at this studio guest suite! This 1-bathroom vacation rental offers true urban living in the Mile High City that will make you feel like a local. Wake each morning in the custom, hand-crafted wooden bed, make yourself a latte with the coffee machine, and head out for a day at the Denver Zoo. Summer evenings are best spent dining on the patio at one of the nearby eateries or listening to jazz in City Park!","LOCAL FAVORITES: Denver Zoo (1.4 miles), Denver Botanic Gardens (2.1 miles), Denver Museum of Nature & Science (2.1 miles), Empower Field at Mile High (4.5 miles) <br />DOWNTOWN DENVER (~2 miles): Ball Arena, Larimer Square, Denver Performing Arts Complex, Colorado Convention Center, dining, shopping, breweries, events <br />EXPLORE OUTDOORS: City Park (walking distance), William F Hayden Green Mountain Park (20.0 miles), Arapahoe Basin Ski Area (68.9 miles) <br />AIRPORT: Denver International Airport (21.2 miles)",https://a0.muscache.com/pictures/prohost-api/Hosting-752840836006859935/original/02f1df4f-b052-4b1c-af97-304329e72152.jpeg,121718072,https://www.airbnb.com/users/show/121718072,Evolve,2017-03-20,"Denver, CO","Hi! We’re Evolve, the hospitality team that helps you rest easy when you rent a private, professionally cleaned home from us.

We promise your rental will be clean, safe, and true to what you saw on Airbnb or we'll make it right. Check-ins are always smooth, and we're here 24/7 to answer any questions or help you find the perfect property.",within an hour,100%,99%,f,https://a0.muscache.com/im/pictures/user/User-121718072/original/68a5e488-6337-4cd8-8628-82f47091144c.png?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-121718072/original/68a5e488-6337-4cd8-8628-82f47091144c.png?aki_policy=profile_x_medium,West Colorado Springs,845,1747,"['email', 'phone']",t,f,Neighborhood highlights,Whittier,,39.75728,-104.96369,Entire loft,Entire home/apt,4,1.0,1 bath,0.0,3.0,"[""Shampoo"", ""Toaster"", ""Long term stays allowed"", ""Smoke alarm"", ""Hangers"", ""Self check-in"", ""Fire extinguisher"", ""TV"", ""Essentials"", ""Cooking basics"", ""Kitchen"", ""First aid kit"", ""Exterior security cameras on property"", ""Dishes and silverware"", ""Bed linens"", ""Refrigerator"", ""Private entrance"", ""Lockbox"", ""Dryer"", ""Wifi"", ""Carbon monoxide alarm"", ""Hot water"", ""Board games""]",$75.00,2,1125,2,3,1125,1125,2.3,1125.0,,t,20,42,72,339,2024-09-29,17,0,0,2023-01-02,2023-09-27,4.65,4.59,4.94,4.94,4.76,4.88,4.47,2022-BFN-0013144,t,82,82,0,0,0.8
3024,752986081902253253,https://www.airbnb.com/rooms/752986081902253253,20240928232601,2024-09-29,city scrape,"Charming, Cozy Getaway in Wash Park","Enjoy a relaxing stay at this adorable west Wash Park home, located on a quiet and safe street in the most desirable neighborhood in Denver. Just 10 minutes from downtown!  Have a coffee on the welcoming front porch in the morning, and a glass of wine at night. Bring your furry friend and take advantage of the fully fenced-in yard and doggy door access. Shop and eat on historic Old South Gaylord or Old South Pearl Streets, within walking distance! Come enjoy the beauty of Washington Park!","Rated most desirable neighborhood in Denver. Walking distance to Washington Park, coffee shops, as well as shops and restaurants on popular Pearl Street and Old South Gaylord Street.",https://a0.muscache.com/pictures/miso/Hosting-752986081902253253/original/f0887bc4-9a7c-4ad4-84a2-3a218d921674.jpeg,316738260,https://www.airbnb.com/users/show/316738260,Sarah,2019-12-12,"Denver, CO",,within an hour,75%,90%,t,https://a0.muscache.com/im/pictures/user/User-316738260/original/62246aa0-6af9-4950-830b-68265e977c68.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-316738260/original/62246aa0-6af9-4950-830b-68265e977c68.jpeg?aki_policy=profile_x_medium,South Denver,1,1,"['email', 'phone']",t,t,Neighborhood highlights,Washington Park West,,39.70120319999999,-104.9818521,Entire home,Entire home/apt,5,1.0,1 bath,3.0,4.0,"[""Shampoo"", ""Cleaning products"", ""BBQ grill"", ""Window AC unit"", ""Iron"", ""Toaster"", ""Wine glasses"", ""Long term stays allowed"", ""Keypad"", ""Private backyard \u2013 Fully fenced"", ""Smoke alarm"", ""Hangers"", ""Self check-in"", ""Ceiling fan"", ""Shower gel"", ""Fire extinguisher"", ""Stainless steel gas stove"", ""Outdoor dining area"", ""Coffee maker: Keurig coffee machine"", ""Hair dryer"", ""Coffee"", ""Essentials"", ""Barbecue utensils"", ""Books and reading material"", ""Drying rack for clothing"", ""Radiant heating"", ""Dedicated workspace"", ""Kitchen"", ""Microwave"", ""Cooking basics"", ""Exercise equipment: free weights, stationary bike, yoga mat"", ""Outdoor furniture"", ""55 inch HDTV with Amazon Prime Video, Disney+, HBO Max, Hulu, Netflix"", ""Stainless steel oven"", ""Pets allowed"", ""Bluetooth sound system"", ""Dishes and silverware"", ""Clothing storage: walk-in closet, closet, and dresser"", ""Freezer"", ""Free parking on premises"", ""Body soap"", ""Dining table"", ""Free street parking"", ""Bed linens"", ""Conditioner"", ""Laundromat nearby"", ""Refrigerator"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Private entrance"", ""Wifi"", ""Carbon monoxide alarm"", ""Hot water"", ""Indoor fireplace: electric"", ""Shared gym nearby"", ""Baking sheet"", ""Dishwasher"", ""Baby safety gates"", ""Board games""]",$250.00,1,240,1,1,1125,1125,1.0,1125.0,,t,11,41,71,82,2024-09-29,40,14,0,2022-12-23,2024-07-06,4.95,4.98,4.83,4.95,5.0,4.95,4.85,2022-BFN-0015645,t,1,1,0,0,1.85
3028,753616442773298405,https://www.airbnb.com/rooms/753616442773298405,20240928232601,2024-09-29,city scrape,Walk Everywhere! Garden Level in Heart of Denver.,"Our professionally designed 2/1 basement apartment is located in the popular City Park West. You'll be in the heart of Denver with incredible walkability from our unit. Within steps you'll be on 17th Ave, often referred to as Denver's Restaurant Row, with lots of dining, breakfast, coffee and drinking options. Stroll Cheeseman or City Park during the day or visit The Ogden and The Fillmore music venues by night. This is truly a great location for those who enjoy walkability!",Located in City Park West,https://a0.muscache.com/pictures/prohost-api/Hosting-753616442773298405/original/7556d5ae-f1ed-41c2-aec1-f513d71ebbc9.jpeg,70563805,https://www.airbnb.com/users/show/70563805,Hideaway Vacation Rentals,2016-05-05,United States,"Welcome to our page! 

We are a hospitality and property management company dedicated to guest experience, fast response times, property cleanliness and an overall seamless and enjoyable stay for our guests. 

We manage everything from luxurious homes to affordable, yet value driven properties. Whether you want to explore the mountains in Colorado, soak up the sun in South Florida or look for longer term stays for business travels, our portfolio has a diverse set of properties in locations nationwide. 

Each property is fully stocked with items such as linens, kitchenware, everyday house hold items and more. Our team is constantly auditing our properties and performing quality control checks to ensure we have everything just right for your stay. Our cleaning partners dedicate themselves to thorough and detailed cleans that match the standard of 5-star hotels. 

Things do happen from time to time and when they do we are right here to answer any questions or concerns. We respond quickly and have a 24-hour response team in those rare emergencies. 

Lastly, hospitality is our number one focus. We are here to answer your questions, guide you through your stay and take care of anything you need.  We want you to have a memorable experience that keeps you choosing us for you next travel adventure!",within an hour,100%,99%,t,https://a0.muscache.com/im/pictures/user/c622fbd4-626f-4d67-82a9-9076e4be69ab.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/c622fbd4-626f-4d67-82a9-9076e4be69ab.jpg?aki_policy=profile_x_medium,Highland,79,122,"['email', 'phone']",t,t,Neighborhood highlights,City Park West,,39.74274,-104.9686,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,"[""Shampoo"", ""Safe"", ""Toaster"", ""Iron"", ""Long term stays allowed"", ""Keypad"", ""Smoke alarm"", ""Hangers"", ""Stove"", ""Self check-in"", ""TV"", ""Pack \u2019n play/Travel crib"", ""Hair dryer"", ""Essentials"", ""Dedicated workspace"", ""Kitchen"", ""Microwave"", ""Cooking basics"", ""Oven"", ""Pets allowed"", ""Dishes and silverware"", ""Hot water kettle"", ""Free street parking"", ""Bed linens"", ""Refrigerator"", ""Extra pillows and blankets"", ""Heating"", ""Private entrance"", ""Wifi"", ""Coffee maker"", ""Carbon monoxide alarm"", ""Dishwasher""]",$99.00,1,180,1,3,180,180,2.7,180.0,,t,17,20,20,20,2024-09-29,51,25,0,2022-12-09,2024-08-19,4.78,4.84,4.92,4.88,4.9,4.84,4.55,2022-BFN-0006636,t,18,18,0,0,2.31
3031,755071914814056812,https://www.airbnb.com/rooms/755071914814056812,20240928232601,2024-09-29,city scrape,1890's Victorian Style Home,"Remodeled Victorian Style home that was build in 1890. Aside from being in one of the best location in Denver, this homes give you the comfort and aesthetics of a new build while also presenting it's history. There is no other refurbished home like it. Everything is at your disposable. 5-min drive to RiNo, Lightrail, and the best of Denver.","Cole is a popular neighborhood due to the proximity of the well known RiNo Art District. In Cole, you will see a countless amount of new build and businesses popping up along with parks an recreation. You will also notice the massive expansion of commercial properties being constructed. I would recommend taking a walk to see the new wall art around the neighborhood.",https://a0.muscache.com/pictures/miso/Hosting-755071914814056812/original/aed38845-1ceb-418e-80c1-5d594f42cb31.jpeg,265473079,https://www.airbnb.com/users/show/265473079,Irvin,2019-05-31,"Denver, CO",,within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/d1033822-5f86-4a3e-9924-12f7078d19da.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/d1033822-5f86-4a3e-9924-12f7078d19da.jpg?aki_policy=profile_x_medium,Cole,1,1,['phone'],t,t,Neighborhood highlights,Whittier,,39.761974477467454,-104.96595020740966,Entire home,Entire home/apt,6,2.0,2 baths,3.0,3.0,"[""Vizio sound system with Bluetooth and aux"", ""Shampoo"", ""Cleaning products"", ""BBQ grill"", ""Iron"", ""Fire pit"", ""Wine glasses"", ""Keypad"", ""Private backyard \u2013 Fully fenced"", ""Smoke alarm"", ""Central heating"", ""Hangers"", ""Samsung refrigerator"", ""Self check-in"", ""Free dryer \u2013 In unit"", ""Shower gel"", ""Fire extinguisher"", ""Outdoor dining area"", ""Bathtub"", ""Hair dryer"", ""Essentials"", ""Samsung stainless steel single oven"", ""Barbecue utensils"", ""Books and reading material"", ""Microwave"", ""Kitchen"", ""Cooking basics"", ""Ethernet connection"", ""First aid kit"", ""Pets allowed"", ""Dishes and silverware"", ""Freezer"", ""Free parking on premises"", ""Dining table"", ""Free street parking"", ""Bed linens"", ""Air conditioning"", ""Washer"", ""Private patio or balcony"", ""Coffee maker: drip coffee maker"", ""Samsung gas stove"", ""Wifi"", ""Carbon monoxide alarm"", ""Hot water"", ""60 inch HDTV with Disney+, Hulu, Fire TV, Amazon Prime Video, HBO Max, Netflix"", ""Dishwasher""]",$158.00,5,1125,5,5,1125,1125,5.0,1125.0,,t,17,47,77,77,2024-09-29,52,27,0,2023-03-05,2024-08-28,4.88,4.85,4.96,4.92,4.94,4.73,4.9,2022-BFN-0013741,t,1,1,0,0,2.71
3042,757140233752490396,https://www.airbnb.com/rooms/757140233752490396,20240928232601,2024-09-29,city scrape,Nice detached apartment in Denver Highlands,"Centrally located in one of the most historical and desirable parts of north Denver, Highlands is known for his variety of restaurants, parks, clubs, concert venues, proximity to the mountains only a few minutes from downtown Denver, 45 minutes from Georgetown and about an hour from Winter Park sky resorts. Street parking always available, close to Rockies stadium, Ball arena and Empower field at Mile high, Union station and near major highways for a fast way to Denver international airport.","Nice and quiet neighborhood in the heart of Highlands, this unit is completely detached from the main house between patio and back yard, has a spiral staircase to the unit which seats on top of a detached garage, the living room and kitchen are very comfortable and spacious, huge bathroom with custom shower and nice room with queen bed, closet, dresser and night stand, the ceilings in bath and bedroom are slanted so if you are tall be aware of the ceiling angle.",https://a0.muscache.com/pictures/miso/Hosting-757140233752490396/original/43336256-f946-44ce-a893-82be9b75ee0f.jpeg,266194526,https://www.airbnb.com/users/show/266194526,Ruben,2019-06-04,"Denver, CO",,within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/faecf2e7-5914-43f2-8c5a-b7103eb75de8.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/faecf2e7-5914-43f2-8c5a-b7103eb75de8.jpg?aki_policy=profile_x_medium,Northwest,1,1,"['email', 'phone']",t,t,Neighborhood highlights,Sunnyside,,39.7695279,-105.0216116,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Shampoo"", ""Cleaning products"", ""BBQ grill"", ""Toaster"", ""Wine glasses"", ""Smoke alarm"", ""Self check-in"", ""Outdoor dining area"", ""Shower gel"", ""Fire extinguisher"", ""Shared backyard \u2013 Fully fenced"", ""Coffee maker: Keurig coffee machine"", ""Hair dryer"", ""Gas stove"", ""Essentials"", ""Coffee"", ""Microwave"", ""Kitchen"", ""Cooking basics"", ""First aid kit"", ""AC - split type ductless system"", ""Clothing storage: closet and dresser"", ""Dishes and silverware"", ""Freezer"", ""Hot water kettle"", ""Sony Bluetooth sound system"", ""Free street parking"", ""Bed linens"", ""Conditioner"", ""Laundromat nearby"", ""Refrigerator"", ""Extra pillows and blankets"", ""Heating - split type ductless system"", ""Private patio or balcony"", ""Private entrance"", ""50 inch HDTV with Roku"", ""Lockbox"", ""Wifi"", ""Carbon monoxide alarm"", ""Hot water"", ""Kayak"", ""Dishwasher""]",$99.00,1,20,1,1,20,20,1.0,20.0,,t,11,37,67,71,2024-09-29,63,13,2,2023-01-02,2024-09-24,4.9,4.81,4.94,4.89,4.98,4.86,4.86,2022-BFN-0017202,t,1,1,0,0,2.97
